index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
12,5,10,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,314,314,493,,left,green,2.75,2845.8069081306458,2846.188071966172,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,6,13,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,315,315,41,,right,red,2.77,2849.6597290039062,2850.03759598732,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
14,12,5,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,316,316,335,,right,red,2.12,2853.501700162888,2853.881612062454,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,10,12,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,317,317,587,,left,green,1.23,2855.576915025711,2855.951636075973,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
13,12,5,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,318,318,294,,left,green,2.27,2859.4138391017914,2859.7876901626587,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,7,13,0,0.25,1.0,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,319,319,512,,left,green,0.93,2861.489180088043,2861.863559961319,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,12,4,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.npz,,,,,0,320,320,30,,right,red,2.82,2865.333539962769,2865.71498298645,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,14,9,0,0.25,0.298245614035088,0,0.25,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr100.npz,,,,,0,321,321,51,,right,red,1.23,2867.414618968964,2867.7909021377563,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
6,14,10,0,0.027777777777778,1.0,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,322,322,413,,right,red,0.83,2869.4862689971924,2869.864058971405,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,14,3,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,323,323,93,,left,green,1.14,2871.562607049942,2871.94382596016,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
14,8,9,0,0.25,3.10526315789474,0,0.25,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr100.npz,,,,,0,324,324,518,,right,red,2.21,2875.408406972885,2875.7829959392548,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,12,13,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,325,325,232,,left,green,1.0,2877.504282951355,2877.883038043976,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
0,14,8,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,326,326,545,,right,red,1.16,2879.5740971565247,2879.9483029842377,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,6,13,0,0.25,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,327,327,440,,left,green,1.14,2881.636317014694,2882.0151131153107,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
4,5,9,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr44-esr100.npz,,,,,0,328,328,211,,left,green,0.89,2883.709180116653,2884.0837099552155,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
11,12,10,0,1.0,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100.npz,,,,,0,329,329,465,,right,red,1.37,2885.787775039673,2886.171890974045,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
12,3,10,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100.npz,,,,,0,330,330,437,,left,green,0.94,2887.864755153656,2888.244868040085,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
3,6,10,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.npz,,,,,0,331,331,138,,left,green,1.18,2889.9352130889893,2890.3087000846863,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,6,5,0,0.25,1.0,0,0.027777777777778,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr29.npz,,,,,0,332,332,241,,left,green,2.56,2893.7717990875244,2894.151806116104,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,8,1,0,0.694444444444444,1.0,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,333,333,247,,left,green,1.02,2895.8469400405884,2896.229082107544,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
0,5,11,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,334,334,422,,right,red,2.57,2899.677575111389,2900.0541019439697,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,1,6,0,0.694444444444444,1.0,0,0.111111111111111,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr100.npz,,,,,0,335,335,160,,right,red,0.95,2901.7524030208588,2902.131612062454,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
3,0,8,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr25-esr100.npz,,,,,0,336,336,510,,left,green,2.92,2905.593029022217,2905.971070051193,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
7,9,8,0,0.111111111111111,1.0,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,337,337,515,,right,red,2.52,2909.442609071732,2909.824597120285,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
12,6,3,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr29.npz,,,,,0,338,338,139,,left,green,2.34,2913.296429157257,2913.672604084015,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,6,11,0,0.25,1.0,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,339,339,236,,left,green,2.1,2917.118054151535,2917.50358915329,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
12,4,9,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm29-rsr0-rcr44-esr100.npz,,,,,0,340,340,380,,right,red,1.05,2919.194998025894,2919.576159954071,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,8,4,0,0.25,0.298245614035088,0,0.25,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29.npz,,,,,0,341,341,507,,right,red,2.5,2923.0463211536407,2923.423061132431,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,4,10,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.npz,,,,,0,342,342,536,,left,green,1.84,2926.887766122818,2927.2660801410675,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
5,2,14,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.npz,,,,,0,343,343,462,,left,green,1.21,2928.955398082733,2929.335023164749,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
14,2,6,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.npz,,,,,0,344,344,350,,right,red,2.3,2932.798565149308,2933.1777200698853,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,14,6,0,0.25,1.0,0,0.25,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.npz,,,,,0,345,345,469,,left,green,2.41,2936.6456520557404,2937.026973009109,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
10,14,13,0,0.694444444444444,1.0,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310.npz,,,,,0,346,346,168,,left,green,1.0,2938.724009990692,2939.101953983307,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
11,5,3,0,1.0,1.0,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.npz,,,,,0,347,347,172,,right,red,2.82,2942.571123123169,2942.952686071396,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
11,13,1,0,1.0,1.0,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,348,348,185,,left,green,2.47,2946.42651104927,2946.803430080414,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
14,6,11,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,349,349,337,,left,green,3.21,2950.269061088562,2950.6457369327545,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
8,10,6,0,0.25,1.0,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,350,350,129,,left,green,2.71,2954.108920097351,2954.4879591465,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
9,6,11,0,0.444444444444444,1.0,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,351,351,572,,left,green,2.8,2957.9831261634827,2958.360115051269,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
12,14,8,0,0.027777777777778,3.10526315789474,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,352,352,466,,right,red,2.63,2961.8378360271454,2962.211704969406,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
3,7,0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr2-esr29.npz,,,,,0,353,353,327,,left,green,1.12,2963.917943954468,2964.2953040599823,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,11,5,0,0.25,0.298245614035088,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,354,354,491,,right,red,1.14,2966.0154609680176,,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
4,3,1,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,355,355,60,,left,green,1.0,2968.1176660060883,2968.497676134109,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
2,6,0,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,356,356,525,,right,red,2.55,2972.0019879341125,2972.381134033203,,,5,,6,1,lightness,readingArea,realistic,75,2023-03-22_15h06.57.545,tripletExp_regina_11082022,2022.2.4,120.27919727914566,
