index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,
10,6,8,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,356,356,145,,right,red,0.65,1244.5376870632172,1244.9874041080475,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,12,13,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,357,357,275,,left,green,0.69,1246.678673028946,,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,4,1,0,0.111111111111111,1.0,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,358,358,369,,left,green,1.0,1248.829029083252,,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,10,6,0,0.25,1.0,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,359,359,129,,left,green,0.68,1250.9816150665283,1251.4326281547546,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,0,10,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100.npz,,,,,0,360,360,505,,left,green,0.67,1253.1294531822205,,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,8,3,0,1.0,0.298245614035088,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,361,361,556,,right,red,0.88,1255.2765991687775,1255.7264611721039,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,13,1,0,1.0,1.0,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,362,362,185,,right,red,0.72,1257.4182901382446,1257.9075410366058,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,7,13,0,0.25,1.0,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,363,363,512,,left,green,0.99,1259.5966811180115,1260.046424150467,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,3,6,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100.npz,,,,,0,364,364,261,,right,red,0.66,1261.7414832115173,1262.2333590984344,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,2,9,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.npz,,,,,0,365,365,457,,left,green,0.73,1263.9265961647034,1264.377652168274,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,3,7,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr100.npz,,,,,0,366,366,497,,left,green,0.76,1266.1019401550293,1266.554125070572,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,10,5,0,0.25,3.10526315789474,0,0.694444444444444,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29.npz,,,,,0,367,367,96,,left,green,0.75,1268.2776880264282,1268.727070093155,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,8,9,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr100.npz,,,,,0,368,368,541,,right,red,2.53,1272.2157361507416,,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,12,9,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr100.npz,,,,,0,369,369,405,,right,red,0.68,1274.3630850315094,1274.8150770664215,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,0,1,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr29.npz,,,,,0,370,370,173,,right,red,0.54,1276.5055541992188,1276.9960441589355,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
12,6,9,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr44-esr100.npz,,,,,0,371,371,177,,left,green,0.59,1278.684032201767,1279.139736175537,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,10,4,0,0.444444444444444,0.298245614035088,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr69-esr29.npz,,,,,0,372,372,435,,right,red,0.89,1280.8392770290375,1281.2889790534973,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,4,7,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100.npz,,,,,0,373,373,200,,right,red,0.68,1282.9799671173096,1283.4289982318878,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,13,3,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr44-esr29.npz,,,,,0,374,374,256,,right,red,0.77,1285.124284029007,1285.3248372077942,5,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,10,7,0,0.25,1.0,0,0.694444444444444,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr11-esr100.npz,,,,,0,375,375,424,,left,green,0.84,1288.1734280586243,1288.6318151950836,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,9,8,0,0.111111111111111,1.0,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,376,376,515,,right,red,1.1,1290.3561050891876,1290.8098130226135,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,3,6,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100.npz,,,,,0,377,377,316,,right,red,3.0,1294.2584249973297,1294.7050290107727,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,4,7,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100.npz,,,,,0,378,378,136,,right,red,2.34,1298.1810460090637,1298.6327590942383,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,5,14,0,0.111111111111111,0.298245614035088,0,1.0,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr310.npz,,,,,0,379,379,191,,right,red,0.69,1300.3235001564026,1300.773763179779,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,14,4,0,0.694444444444444,1.0,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,380,380,267,,left,green,0.74,1302.4689700603485,1302.9163031578064,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,9,8,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,381,381,268,,right,red,0.66,1304.608089208603,1305.062705039978,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,14,10,0,0.111111111111111,1.0,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,382,382,472,,right,red,0.56,1306.7605340480804,1307.2086582183838,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,4,5,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29.npz,,,,,0,383,383,233,,left,green,0.99,1308.901932001114,1309.3524870872498,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,9,8,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,384,384,407,,right,red,0.72,1311.0776200294495,1311.5273201465607,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,6,3,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr44-esr29.npz,,,,,0,385,385,0,,right,red,0.69,1313.221027135849,1313.6719160079956,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,2,5,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr29.npz,,,,,0,386,386,101,,left,green,1.07,1315.3736770153046,1315.830116033554,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,0,4,0,0.25,1.0,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,387,387,346,,left,green,0.9,1317.5227901935577,,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,5,13,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr11-esr310.npz,,,,,0,388,388,524,,right,red,1.02,1319.677628993988,1320.166864156723,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,14,6,0,0.25,1.0,0,0.25,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr2-esr100.npz,,,,,0,389,389,469,,left,green,0.71,1321.8582401275635,1322.30934715271,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,13,0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.npz,,,,,0,390,390,580,,left,green,0.73,1324.0181732177734,1324.4690010547638,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,3,0,0,0.444444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.npz,,,,,0,391,391,120,,left,green,0.92,1326.1780631542206,1326.6656601428986,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,1,13,0,0.25,3.10526315789474,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,392,392,265,,right,red,0.74,1328.3756911754608,1328.8525381088257,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,12,5,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,393,393,296,,left,green,1.18,1330.5603671073914,1331.0125241279602,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,12,11,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr100.npz,,,,,0,394,394,441,,left,green,0.6,1332.7333722114563,,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,1,12,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310.npz,,,,,0,395,395,12,,right,red,0.68,1334.903403043747,1335.354061126709,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,8,5,0,0.25,3.10526315789474,0,0.25,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr100-esr29.npz,,,,,0,396,396,28,,right,red,0.78,1337.0700511932373,1337.5236241817474,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,0,6,0,1.0,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,397,397,1,,right,red,0.57,1339.2450461387634,1339.7024550437927,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,10,14,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr310.npz,,,,,0,398,398,31,,right,red,0.63,1341.424749135971,1341.90957903862,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,14,5,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,399,399,131,,right,red,0.81,1343.6271312236786,,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
