index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,sound_1.stopped,text.stopped,sound_2.started,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
14,3,4,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr29.npz,,,,,0,335,335,127,,right,red,1.24,1055.2251658439636,,1055.671586036682,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,5,1,0,0.111111111111111,1.0,0,1.0,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr29.npz,,,,,0,336,336,513,,left,green,0.94,1057.3651609420776,,1057.8044168949127,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
6,11,1,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,337,337,436,,right,red,0.91,1059.4998579025269,,1059.9446988105774,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,8,7,0,1.0,1.0,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,338,338,105,,right,red,1.17,1061.6393599510193,,1062.0862720012665,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,10,9,0,0.444444444444444,0.298245614035088,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,339,339,222,,right,red,0.77,1063.78231883049,,1064.2701740264893,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,1,12,0,1.0,1.0,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310.npz,,,,,0,340,340,339,,right,red,1.21,1065.9751529693604,,1066.4404108524325,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
1,11,12,0,0.111111111111111,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,341,341,288,,right,red,3.28,1069.903923034668,,,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,7,2,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,342,342,248,,right,red,4.71,1075.6175558567047,,1076.0946998596191,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,2,10,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.npz,,,,,0,343,343,595,,left,green,1.42,1077.7933039665222,,1078.2773299217224,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,8,3,0,0.25,0.298245614035088,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,344,344,568,,right,red,1.04,1079.976241827011,,1080.4614658355713,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
9,0,14,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.npz,,,,,0,345,345,550,,left,green,1.6,1082.1544308662417,,1082.70476603508,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,7,11,0,0.25,0.298245614035088,0,0.111111111111111,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr100.npz,,,,,0,346,346,194,,left,green,0.76,1084.4068048000336,,1084.8635818958282,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
4,7,5,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm100-rsr0-rcr100-esr29.npz,,,,,0,347,347,195,,left,green,1.68,1086.5571579933169,,1087.0009388923645,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,9,13,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,348,348,529,,right,red,1.51,1088.703763961792,,1089.1694378852844,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
4,12,7,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,349,349,112,,right,red,0.91,1090.859838962555,,1091.3142199516296,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,12,5,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,350,350,335,,right,red,0.81,1093.0127968788147,,1093.447046995163,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,5,2,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,351,351,596,,right,red,2.77,1096.9002668857574,,1097.358355998993,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,6,13,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,352,352,91,,right,red,1.45,1099.0519959926603,,1099.506886959076,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
13,6,1,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.npz,,,,,0,353,353,486,,right,red,0.77,1101.2038459777832,,1101.6777229309082,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,12,7,0,1.0,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,354,354,447,,right,red,0.76,1103.368924856186,,1103.8808109760284,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,4,10,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.npz,,,,,0,355,355,536,,left,green,1.06,1105.576143026352,,1106.0490758419037,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,13,7,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,356,356,189,,left,green,2.24,1109.507565021515,,1109.9831008911133,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
6,12,7,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,357,357,157,,right,red,0.8,1111.6892528533936,,1112.1727719306946,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,8,7,0,1.0,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,358,358,36,,right,red,1.1,1113.876084804535,,1114.303367853165,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,14,4,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,359,359,537,,right,red,1.3,1115.9938929080963,,,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,8,10,0,0.027777777777778,3.10526315789474,0,0.25,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr69-esr100.npz,,,,,0,360,360,216,,left,green,2.84,1119.9438619613647,,1120.4198999404907,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
1,13,14,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr25-esr310.npz,,,,,0,361,361,183,,right,red,1.27,1122.112753868103,,1122.5814368724823,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
6,14,10,0,0.027777777777778,1.0,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,362,362,413,,right,red,0.89,1124.2813110351562,,1124.7314388751984,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,6,13,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,363,363,449,,left,green,0.95,1126.420744895935,,,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,5,10,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,364,364,170,,right,red,3.11,1130.4050879478457,,1130.877604007721,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
6,1,14,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.npz,,,,,0,365,365,381,,left,green,0.81,1132.56844997406,,1133.0291068553925,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,12,0,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm310-rsr0-rcr2-esr29.npz,,,,,0,366,366,409,,right,red,0.71,1134.7202579975128,,1135.1743788719175,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,7,8,0,0.444444444444444,0.298245614035088,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,367,367,246,,left,green,1.31,1136.8811538219452,,1137.4070279598236,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,8,3,0,0.027777777777778,3.10526315789474,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,368,368,386,,right,red,1.3,1139.1079819202423,,1139.5570878982544,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,8,1,0,0.444444444444444,0.298245614035088,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,369,369,230,,left,green,0.78,1141.2643020153046,,,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,2,6,0,0.111111111111111,1.0,0,0.25,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100.npz,,,,,0,370,370,506,,left,green,1.11,1143.4933109283447,,1143.9566838741302,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,1,12,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr310.npz,,,,,0,371,371,12,,right,red,3.38,1147.4147379398346,,1147.863989830017,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
10,6,8,0,0.694444444444444,1.0,0,0.027777777777778,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr100.npz,,,,,0,372,372,145,,right,red,0.79,1149.5668988227844,,1150.0361700057983,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
9,0,8,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.npz,,,,,0,373,373,27,,right,red,1.13,1151.7362020015717,,1152.2404568195343,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
4,3,1,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,374,374,60,,left,green,0.98,1153.9388828277588,,1154.1401319503784,,5,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,14,11,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,375,375,98,,right,red,3.85,1170.5441868305206,,,,6,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,13,3,0,0.25,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr44-esr29.npz,,,,,0,376,376,473,,right,red,1.37,1172.7254419326782,,1173.1893379688263,,6,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,11,13,0,0.027777777777778,3.10526315789474,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,377,377,151,,right,red,1.04,1174.8902850151062,,1175.3564558029177,,6,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
